Id,start,end,type,departement
402108,1935,1935,Object,Drawings and Prints
157374,2009,2009,Object,Costume Institute
364782,1962,1962,Object,Drawings and Prints
42081,1939,1939,Object,Asian Art
646514,1963,1963,Object,Drawings and Prints
591747,1908,1908,Object,Egyptian Art
353054,1943,1943,Object,Drawings and Prints
449998,1940,1940,Object,Islamic Art
564893,1932,1932,Object,Egyptian Art
168841,2009,2009,Object,Costume Institute
397994,2011,2011,Object,Drawings and Prints
412180,1963,1963,Object,Drawings and Prints
575623,1927,1927,Object,Egyptian Art
2556,1946,1946,Object,The American Wing
548382,1932,1932,Object,Egyptian Art
753588,1923,1923,Object,Drawings and Prints
97053,1980,1980,Object,Costume Institute
757838,1917,1917,Object,Greek and Roman Art
327618,1999,1999,Object,Ancient Near Eastern Art
367189,1934,1934,Object,Drawings and Prints
108402,1953,1953,Object,Costume Institute
730889,2014,2014,Object,Photographs
53282,2001,2001,Object,Asian Art
753141,2011,2011,Object,Greek and Roman Art
90438,1990,1990,Object,Costume Institute
6409,1946,1946,Object,The American Wing
746114,1969,1969,Object,Drawings and Prints
742561,1986,1986,Object,Drawings and Prints
827270,1950,1950,Object,Drawings and Prints
221688,1925,1925,Object,European Sculpture and Decorative Arts
382233,1937,1937,Object,Drawings and Prints
241292,1874,1874,Object,Greek and Roman Art
545333,1931,1931,Object,Egyptian Art
72772,2005,2005,Object,Asian Art
361759,1960,1960,Object,Drawings and Prints
158739,2009,2009,Object,Costume Institute
20340,2018,2018,Object,The American Wing
707595,1953,1953,Object,Drawings and Prints
68024,1909,1909,Object,Asian Art
713174,1946,1946,Object,Drawings and Prints
411283,1961,1961,Object,Drawings and Prints
437147,1907,1907,Object,European Paintings
338198,1887,1887,Object,Drawings and Prints
380735,1954,1954,Object,Drawings and Prints
678413,2011,2011,Object,Greek and Roman Art
32404,1926,1926,Object,Arms and Armor
44967,1991,1991,Object,Asian Art
357284,1959,1959,Object,Drawings and Prints
223514,1936,1936,Object,European Sculpture and Decorative Arts
268528,1937,1937,Object,Photographs
157305,2009,2009,Object,Costume Institute
779627,1963,1963,Object,Drawings and Prints
8113,1912,1912,Object,The American Wing
390398,1962,1962,Object,Drawings and Prints
15404,1994,1994,Object,The American Wing
376591,1964,1964,Object,Drawings and Prints
380732,1954,1954,Object,Drawings and Prints
777911,1923,1923,Object,Drawings and Prints
500782,1889,1889,Object,Musical Instruments
403402,1963,1963,Object,Drawings and Prints
110004,1976,1976,Object,Costume Institute
786388,1939,1939,Object,Photographs
838778,1967,1967,Object,Drawings and Prints
717478,1946,1946,Object,Drawings and Prints
266099,1989,1989,Object,Photographs
709978,2011,2011,Object,Greek and Roman Art
426370,1977,1977,Object,Drawings and Prints
204963,1968,1968,Object,European Sculpture and Decorative Arts
830983,2019,2019,Object,Photographs
267026,1994,1994,Object,Photographs
744913,1923,1923,Object,Drawings and Prints
768976,1948,1948,Object,Islamic Art
702380,1960,1960,Object,Drawings and Prints
394490,2010,2010,Object,Drawings and Prints
645337,1963,1963,Object,Drawings and Prints
881744,1926,1926,Object,Drawings and Prints
784286,2018,2018,Object,"Arts of Africa, Oceania, and the Americas"
354383,1950,1950,Object,Drawings and Prints
465923,1918,1918,Object,Medieval Art
246513,1896,1896,Object,Greek and Roman Art
896924,1950,1950,Object,Drawings and Prints
8910,1978,1978,Object,The American Wing
32324,1932,1932,Object,Arms and Armor
373552,1988,1988,Object,Drawings and Prints
709759,2011,2011,Object,Greek and Roman Art
286656,2005,2005,Object,Photographs
383666,1966,1966,Object,Drawings and Prints
27755,1948,1948,Object,Arms and Armor
66219,1896,1896,Object,Asian Art
482538,1982,1982,Object,Modern and Contemporary Art
33019,1922,1922,Object,Arms and Armor
110174,1979,1979,Object,Costume Institute
775763,1968,1968,Object,Drawings and Prints
786102,1950,1950,Object,Drawings and Prints
61544,1927,1927,Object,Asian Art
352203,1916,1916,Object,Drawings and Prints
218282,1909,1909,Object,European Sculpture and Decorative Arts
832,1951,1951,Object,The American Wing
266131,1989,1989,Object,Photographs
355019,1953,1953,Object,Drawings and Prints
817825,2018,2018,Object,Drawings and Prints
727705,1991,1991,Object,Drawings and Prints
563834,1917,1917,Object,Egyptian Art
773452,2017,2017,Object,Photographs
727615,2017,2017,Object,Modern and Contemporary Art
436481,1905,1905,Object,European Paintings
275539,1994,1994,Object,Photographs
418095,1942,1942,Object,Drawings and Prints
709180,2005,2005,Object,Photographs
274889,1994,1994,Object,Photographs
44299,1997,1997,Object,Asian Art
741566,1948,1948,Object,Islamic Art
451095,1952,1952,Object,Islamic Art
193105,1914,1914,Object,European Sculpture and Decorative Arts
55060,1929,1929,Object,Asian Art
432520,1973,1973,Object,Drawings and Prints
173969,2009,2009,Object,Costume Institute
14590,1907,1907,Object,The American Wing
156290,2009,2009,Object,Costume Institute
342353,1984,1984,Object,Drawings and Prints
211702,1907,1907,Object,European Sculpture and Decorative Arts
382338,1986,1986,Object,Drawings and Prints
659976,1937,1937,Object,Drawings and Prints
685873,1970,1970,Object,Photographs
223358,1936,1936,Object,European Sculpture and Decorative Arts
374466,1943,1943,Object,Drawings and Prints
266513,1991,1991,Object,Photographs
237236,1990,1990,Object,European Sculpture and Decorative Arts
400169,1963,1963,Object,Drawings and Prints
335713,1961,1961,Object,Drawings and Prints
24203,1936,1936,Object,Arms and Armor
36672,1914,1914,Object,Asian Art
66331,1896,1896,Object,Asian Art
387002,1938,1938,Object,Drawings and Prints
209454,1910,1910,Object,European Sculpture and Decorative Arts
307494,1889,1889,Object,"Arts of Africa, Oceania, and the Americas"
371475,1984,1984,Object,Drawings and Prints
159741,2011,2011,Object,Costume Institute
16107,1936,1936,Object,The American Wing
471341,1949,1949,Object,The Cloisters
657450,1963,1963,Object,Drawings and Prints
352356,1973,1973,Object,Drawings and Prints
373904,2007,2007,Object,Drawings and Prints
270752,1962,1962,Object,Photographs
306913,2005,2005,Object,Photographs
496820,1979,1979,Object,Modern and Contemporary Art
260161,1972,1972,Object,Photographs
762353,1963,1963,Object,Drawings and Prints
414251,1953,1953,Object,Drawings and Prints
266779,1992,1992,Object,Photographs
372324,1955,1955,Object,Drawings and Prints
569288,1917,1917,Object,Egyptian Art
255763,1982,1982,Object,Greek and Roman Art
413311,1963,1963,Object,Drawings and Prints
403833,1963,1963,Object,Drawings and Prints
547967,1897,1897,Object,Egyptian Art
775629,1963,1963,Object,Drawings and Prints
443878,1890,1890,Object,Islamic Art
1008,1910,1910,Object,The American Wing
714218,1963,1963,Object,Drawings and Prints
43175,1913,1913,Object,Asian Art
631800,1959,1959,Object,Drawings and Prints
247498,1906,1906,Object,Greek and Roman Art
375517,1934,1934,Object,Drawings and Prints
766887,1949,1949,Object,Drawings and Prints
849833,1946,1946,Object,Drawings and Prints
446985,1917,1917,Object,Islamic Art
239958,1874,1874,Object,Greek and Roman Art
557751,1930,1930,Object,Egyptian Art
548679,1966,1966,Object,Egyptian Art
408785,1980,1980,Object,Drawings and Prints
555698,1914,1914,Object,Egyptian Art
405041,1941,1941,Object,Drawings and Prints
561895,1931,1931,Object,Egyptian Art
421908,1962,1962,Object,Drawings and Prints
371951,1952,1952,Object,Drawings and Prints
244250,1874,1874,Object,Greek and Roman Art
668759,2022,2022,Object,The American Wing
426498,1945,1945,Object,Drawings and Prints
145110,2017,2017,Object,Costume Institute
349779,1928,1928,Object,Drawings and Prints
192824,1914,1914,Object,European Sculpture and Decorative Arts
693578,2011,2011,Object,Greek and Roman Art
398726,2012,2012,Object,Drawings and Prints
215424,1909,1909,Object,European Sculpture and Decorative Arts
39481,1954,1954,Object,Asian Art
450345,1940,1940,Object,Islamic Art
697645,2015,2015,Object,Photographs
384263,2007,2007,Object,Drawings and Prints
812983,1959,1959,Object,Drawings and Prints
814360,1965,1965,Object,Drawings and Prints
428184,1963,1963,Object,Drawings and Prints
741963,1948,1948,Object,Islamic Art
159382,2009,2009,Object,Costume Institute
311679,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
273439,1994,1994,Object,Photographs
226442,1939,1939,Object,European Sculpture and Decorative Arts
449616,1939,1939,Object,Islamic Art
437434,1951,1951,Object,European Paintings
484552,1986,1986,Object,Modern and Contemporary Art
230036,2002,2002,Object,European Sculpture and Decorative Arts
638669,1963,1963,Object,Drawings and Prints
26812,1936,1936,Object,Arms and Armor
13880,1948,1948,Object,The American Wing
103294,1964,1964,Object,Costume Institute
323806,1954,1954,Object,Ancient Near Eastern Art
445233,1908,1908,Object,Islamic Art
563863,1917,1917,Object,Egyptian Art
35625,2008,2008,Object,Arms and Armor
263763,1983,1983,Object,Photographs
341463,1917,1917,Object,Drawings and Prints
60893,1973,1973,Object,Asian Art
47021,1893,1893,Object,Asian Art
852446,2021,2021,Object,Asian Art
254156,1941,1941,Object,Greek and Roman Art
414301,1965,1965,Object,Drawings and Prints
447410,1921,1921,Object,Islamic Art
466323,1920,1920,Object,Medieval Art
644816,1963,1963,Object,Drawings and Prints
563532,1917,1917,Object,Egyptian Art
270608,1962,1962,Object,Photographs
632340,1958,1958,Object,Drawings and Prints
319063,2005,2005,Object,"Arts of Africa, Oceania, and the Americas"
490834,2000,2000,Object,Modern and Contemporary Art
82094,1946,1946,Object,Costume Institute
373307,1946,1946,Object,Drawings and Prints
487127,1998,1998,Object,Modern and Contemporary Art
718834,2011,2011,Object,Greek and Roman Art
553098,1910,1910,Object,Egyptian Art
207539,1985,1985,Object,European Sculpture and Decorative Arts
376691,1968,1968,Object,Drawings and Prints
365959,1941,1941,Object,Drawings and Prints
310533,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
83785,2002,2002,Object,Costume Institute
652852,1950,1950,Object,Drawings and Prints
278322,1994,1994,Object,Photographs
463344,1910,1910,Object,Medieval Art
666295,1951,1951,Object,Drawings and Prints
255938,1989,1989,Object,Greek and Roman Art
339524,1984,1984,Object,Drawings and Prints
558638,1910,1910,Object,Egyptian Art
284007,1966,1966,Object,Photographs
496941,1979,1979,Object,Modern and Contemporary Art
254468,1942,1942,Object,Greek and Roman Art
339651,1941,1941,Object,Drawings and Prints
629625,1966,1966,Object,Drawings and Prints
26715,1914,1914,Object,Arms and Armor
220952,1920,1920,Object,European Sculpture and Decorative Arts
350499,1953,1953,Object,Drawings and Prints
74413,1938,1938,Object,Asian Art
463968,1917,1917,Object,Medieval Art
244073,1874,1874,Object,Greek and Roman Art
212386,1879,1879,Object,European Sculpture and Decorative Arts
690565,1951,1951,Object,Drawings and Prints
109215,1948,1948,Object,Costume Institute
694946,1963,1963,Object,Drawings and Prints
775241,1963,1963,Object,Drawings and Prints
460739,1975,1975,Object,Robert Lehman Collection
38468,1988,1988,Object,Asian Art
552580,1930,1930,Object,Egyptian Art
369508,1931,1931,Object,Drawings and Prints
30894,1936,1936,Object,Arms and Armor
271164,1967,1967,Object,Photographs
354103,1944,1944,Object,Drawings and Prints
281391,2022,2022,Object,Photographs
193229,1916,1916,Object,European Sculpture and Decorative Arts
208551,1996,1996,Object,European Sculpture and Decorative Arts
243376,1874,1874,Object,Greek and Roman Art
322720,1932,1932,Object,Ancient Near Eastern Art
716367,1959,1959,Object,Drawings and Prints
749911,2011,2011,Object,Greek and Roman Art
444026,1890,1890,Object,Islamic Art
436310,1962,1962,Object,European Paintings
709619,2011,2011,Object,Greek and Roman Art
313088,1979,1979,Object,"Arts of Africa, Oceania, and the Americas"
288130,1999,1999,Object,Photographs
563586,1917,1917,Object,Egyptian Art
198958,1941,1941,Object,European Sculpture and Decorative Arts
501573,1889,1889,Object,Musical Instruments
552388,1926,1926,Object,Egyptian Art
383844,1922,1922,Object,Drawings and Prints
891577,1963,1963,Object,Drawings and Prints
425027,1963,1963,Object,Drawings and Prints
701140,1951,1951,Object,Drawings and Prints
1324,1983,1983,Object,The American Wing
485095,1988,1988,Object,Modern and Contemporary Art
398362,1981,1981,Object,Drawings and Prints
628063,1963,1963,Object,Drawings and Prints
346788,1953,1953,Object,Drawings and Prints
693970,1963,1963,Object,Drawings and Prints
203017,1964,1964,Object,European Sculpture and Decorative Arts
568760,1911,1911,Object,Egyptian Art
571651,1914,1914,Object,Egyptian Art
757265,1917,1917,Object,Greek and Roman Art
467473,1932,1932,Object,Medieval Art
670246,1917,1917,Object,Greek and Roman Art
563425,1917,1917,Object,Egyptian Art
405397,1941,1941,Object,Drawings and Prints
194597,1920,1920,Object,European Sculpture and Decorative Arts
412816,1960,1960,Object,Drawings and Prints
732763,2005,2005,Object,Photographs
51362,1967,1967,Object,Asian Art
125701,2005,2005,Object,Costume Institute
239589,1874,1874,Object,Greek and Roman Art
78581,2013,2013,Object,Asian Art
326098,1972,1972,Object,Ancient Near Eastern Art
387227,1967,1967,Object,Drawings and Prints
841717,1923,1923,Object,Drawings and Prints
405630,1949,1949,Object,Drawings and Prints
324489,1956,1956,Object,Ancient Near Eastern Art
430894,2013,2013,Object,Drawings and Prints
243507,1874,1874,Object,Greek and Roman Art
357283,1930,1930,Object,Drawings and Prints
629884,1963,1963,Object,Drawings and Prints
66515,1896,1896,Object,Asian Art
200713,1950,1950,Object,European Sculpture and Decorative Arts
348040,1917,1917,Object,Drawings and Prints
654619,1936,1936,Object,Drawings and Prints
704307,2011,2011,Object,Greek and Roman Art
445891,1909,1909,Object,Islamic Art
401115,1951,1951,Object,Drawings and Prints
127166,1956,1956,Object,Islamic Art
43780,1902,1902,Object,Asian Art
3579,1934,1934,Object,The American Wing
709384,1917,1917,Object,Drawings and Prints
449761,1940,1940,Object,Islamic Art
314021,1979,1979,Object,"Arts of Africa, Oceania, and the Americas"
284397,1994,1994,Object,Photographs
353390,1963,1963,Object,Drawings and Prints
344937,1969,1969,Object,Drawings and Prints
302299,2012,2012,Object,Photographs
275012,1994,1994,Object,Photographs
73392,2007,2007,Object,Asian Art
378057,1994,1994,Object,Drawings and Prints
501028,1889,1889,Object,Musical Instruments
634524,1963,1963,Object,Drawings and Prints
694844,2004,2004,Object,Photographs
459708,1975,1975,Object,Robert Lehman Collection
383195,1927,1927,Object,Drawings and Prints
81275,1999,1999,Object,Costume Institute
349647,1939,1939,Object,Drawings and Prints
468307,1949,1949,Object,Medieval Art
635565,1963,1963,Object,Drawings and Prints
343480,1951,1951,Object,Drawings and Prints
373586,1940,1940,Object,Drawings and Prints
252132,1926,1926,Object,Greek and Roman Art
249569,1917,1917,Object,Greek and Roman Art
246526,1896,1896,Object,Greek and Roman Art
626675,1953,1953,Object,Drawings and Prints
354610,1917,1917,Object,Drawings and Prints
377281,1984,1984,Object,Drawings and Prints
366900,1959,1959,Object,Drawings and Prints
286667,2005,2005,Object,Photographs
193535,1917,1917,Object,European Sculpture and Decorative Arts
385741,1947,1947,Object,Drawings and Prints
739768,2016,2016,Object,Drawings and Prints
34946,1914,1914,Object,Arms and Armor
488924,1956,1956,Object,Modern and Contemporary Art
435260,1918,1918,Object,Drawings and Prints
228407,1957,1957,Object,European Sculpture and Decorative Arts
771001,2018,2018,Object,European Sculpture and Decorative Arts
716604,1953,1953,Object,Drawings and Prints
740054,2011,2011,Object,Greek and Roman Art
502260,1889,1889,Object,Musical Instruments
766239,2011,2011,Object,Greek and Roman Art
335604,1917,1917,Object,Drawings and Prints
44668,1991,1991,Object,Asian Art
421626,1972,1972,Object,Drawings and Prints
325719,1965,1965,Object,Ancient Near Eastern Art
81072,1993,1993,Object,Costume Institute
735916,1960,1960,Object,Drawings and Prints
264926,1986,1986,Object,Photographs
567838,1914,1914,Object,Egyptian Art
25917,1914,1914,Object,Arms and Armor
690957,2015,2015,Object,Drawings and Prints
66463,1896,1896,Object,Asian Art
198022,1938,1938,Object,European Sculpture and Decorative Arts
495283,2007,2007,Object,Modern and Contemporary Art
287019,2005,2005,Object,Photographs
693782,1927,1927,Object,Drawings and Prints
549821,1921,1921,Object,Egyptian Art
501419,1889,1889,Object,Musical Instruments
219672,1913,1913,Object,European Sculpture and Decorative Arts
706482,1963,1963,Object,Drawings and Prints
24819,1951,1951,Object,Arms and Armor
156406,2009,2009,Object,European Sculpture and Decorative Arts
392925,1959,1959,Object,Drawings and Prints
399367,2012,2012,Object,Drawings and Prints
1801,1970,1970,Object,The American Wing
2546,1948,1948,Object,The American Wing
680704,2012,2012,Object,Drawings and Prints
471465,1954,1954,Object,The Cloisters
382730,1951,1951,Object,Drawings and Prints
253718,1941,1941,Object,Greek and Roman Art
385568,1946,1946,Object,Drawings and Prints
350856,1918,1918,Object,Drawings and Prints
338967,1880,1880,Object,Drawings and Prints
336400,1970,1970,Object,Drawings and Prints
661209,1963,1963,Object,Drawings and Prints
395417,1924,1924,Object,Drawings and Prints
464582,1917,1917,Object,Medieval Art
413474,1963,1963,Object,Drawings and Prints
308379,1963,1963,Object,"Arts of Africa, Oceania, and the Americas"
226341,1938,1938,Object,European Sculpture and Decorative Arts
62311,1975,1975,Object,Asian Art
84907,1978,1978,Object,Costume Institute
402205,1963,1963,Object,Drawings and Prints
266400,1991,1991,Object,Photographs
196647,1930,1930,Object,European Sculpture and Decorative Arts
699348,2011,2011,Object,Greek and Roman Art
747236,1971,1971,Object,Drawings and Prints
648016,1994,1994,Object,Drawings and Prints
283289,1999,1999,Object,Photographs
732448,1932,1932,Object,Drawings and Prints
358102,1920,1920,Object,Drawings and Prints
657530,1963,1963,Object,Drawings and Prints
33379,1919,1919,Object,Arms and Armor
767817,1980,1980,Object,Drawings and Prints
341883,1986,1986,Object,Drawings and Prints
275413,1994,1994,Object,Photographs
70516,1971,1971,Object,Asian Art
756028,2011,2011,Object,Greek and Roman Art
468004,1941,1941,Object,Medieval Art
553983,1926,1926,Object,Egyptian Art
450789,1948,1948,Object,Islamic Art
470304,1956,1956,Object,The Cloisters
709156,2005,2005,Object,Photographs
843634,1971,1971,Object,Drawings and Prints
37238,1911,1911,Object,Asian Art
890561,1922,1922,Object,Drawings and Prints
426551,1977,1977,Object,Drawings and Prints
117533,1984,1984,Object,Costume Institute
336944,1986,1986,Object,Drawings and Prints
264819,1986,1986,Object,Photographs
340104,1880,1880,Object,Drawings and Prints
852091,1912,1912,Object,Egyptian Art
710273,1978,1978,Object,Drawings and Prints
244731,1874,1874,Object,Greek and Roman Art
700843,1953,1953,Object,Drawings and Prints
318143,1999,1999,Object,"Arts of Africa, Oceania, and the Americas"
47643,1893,1893,Object,Asian Art
263788,1983,1983,Object,Photographs
491303,1999,1999,Object,Modern and Contemporary Art
47233,1965,1965,Object,Asian Art
385964,1951,1951,Object,Drawings and Prints
347074,1991,1991,Object,Drawings and Prints
247141,1905,1905,Object,Greek and Roman Art
214865,1908,1908,Object,European Sculpture and Decorative Arts
224246,1936,1936,Object,European Sculpture and Decorative Arts
814521,1963,1963,Object,Drawings and Prints
86429,1942,1942,Object,Costume Institute
487137,1998,1998,Object,Modern and Contemporary Art
69003,1930,1930,Object,Asian Art
382511,2008,2008,Object,Drawings and Prints
709636,2011,2011,Object,Greek and Roman Art
64788,2002,2002,Object,Asian Art
286370,2005,2005,Object,Photographs
560653,1905,1905,Object,Egyptian Art
4505,1986,1986,Object,The American Wing
31888,1936,1936,Object,Arms and Armor
750642,2011,2011,Object,Greek and Roman Art
700252,2016,2016,Object,Modern and Contemporary Art
555313,1910,1910,Object,Egyptian Art
56163,1893,1893,Object,Asian Art
720476,1981,1981,Object,Drawings and Prints
685422,1970,1970,Object,Photographs
692190,1908,1908,Object,Arms and Armor
545271,1925,1925,Object,Egyptian Art
486712,1996,1996,Object,Modern and Contemporary Art
431211,1962,1962,Object,Drawings and Prints
703824,1953,1953,Object,Drawings and Prints
416524,1963,1963,Object,Drawings and Prints
6483,1971,1971,Object,The American Wing
841385,1942,1942,Object,Drawings and Prints
725396,1919,1919,Object,Drawings and Prints
268875,1946,1946,Object,Photographs
433174,1933,1933,Object,Drawings and Prints
60701,1985,1985,Object,Asian Art
156249,2009,2009,Object,Costume Institute
652228,1963,1963,Object,Drawings and Prints
242523,1874,1874,Object,Greek and Roman Art
9149,1946,1946,Object,The American Wing
95264,1965,1965,Object,Costume Institute
553886,1926,1926,Object,Egyptian Art
194923,1922,1922,Object,European Sculpture and Decorative Arts
319926,2011,2011,Object,"Arts of Africa, Oceania, and the Americas"
210035,1968,1968,Object,European Sculpture and Decorative Arts
891504,1963,1963,Object,Drawings and Prints
781414,1963,1963,Object,Photographs
693353,2011,2011,Object,Greek and Roman Art
370353,2006,2006,Object,Drawings and Prints
768252,2011,2011,Object,Greek and Roman Art
688585,1985,1985,Object,Drawings and Prints
267584,1933,1933,Object,Photographs
479888,1908,1908,Object,Modern and Contemporary Art
706495,1917,1917,Object,Drawings and Prints
482409,1981,1981,Object,Modern and Contemporary Art
100642,1983,1983,Object,Costume Institute
62766,1893,1893,Object,Asian Art
451015,1950,1950,Object,Islamic Art
266006,1988,1988,Object,Photographs
544239,1910,1910,Object,Egyptian Art
211086,1950,1950,Object,European Sculpture and Decorative Arts
213582,1908,1908,Object,European Sculpture and Decorative Arts
227071,1945,1945,Object,European Sculpture and Decorative Arts
661267,1963,1963,Object,Drawings and Prints
435685,1940,1940,Object,European Paintings
737283,2011,2011,Object,Greek and Roman Art
412276,2012,2012,Object,Drawings and Prints
401924,1963,1963,Object,Drawings and Prints
97747,1988,1988,Object,Costume Institute
404346,1941,1941,Object,Drawings and Prints
68871,1930,1930,Object,Asian Art
34255,1929,1929,Object,Arms and Armor
385523,1922,1922,Object,Drawings and Prints
567704,1921,1921,Object,Egyptian Art
274565,1994,1994,Object,Photographs
192028,1913,1913,Object,European Sculpture and Decorative Arts
437212,1921,1921,Object,European Paintings
206372,1975,1975,Object,European Sculpture and Decorative Arts
348171,1973,1973,Object,Drawings and Prints
223874,1936,1936,Object,European Sculpture and Decorative Arts
774764,1959,1959,Object,Drawings and Prints
245150,1881,1881,Object,Greek and Roman Art
197113,1932,1932,Object,European Sculpture and Decorative Arts
345333,1951,1951,Object,Drawings and Prints
713633,2011,2011,Object,Greek and Roman Art
785178,1963,1963,Object,Drawings and Prints
13643,1982,1982,Object,The American Wing
112837,1954,1954,Object,Costume Institute
188993,1906,1906,Object,European Sculpture and Decorative Arts
31364,1936,1936,Object,Arms and Armor
69446,1942,1942,Object,Asian Art
460189,1975,1975,Object,Robert Lehman Collection
203990,1964,1964,Object,European Sculpture and Decorative Arts
367032,1940,1940,Object,Drawings and Prints
337789,1922,1922,Object,Drawings and Prints
271435,1969,1969,Object,Photographs
468078,1943,1943,Object,Medieval Art
36308,1986,1986,Object,Asian Art
421758,1963,1963,Object,Drawings and Prints
244170,1874,1874,Object,Greek and Roman Art
204306,1964,1964,Object,The American Wing
834031,1974,1974,Object,European Sculpture and Decorative Arts
79915,1995,1995,Object,Costume Institute
7890,1933,1933,Object,The American Wing
775652,1924,1924,Object,Drawings and Prints
353370,1943,1943,Object,Drawings and Prints
272173,1994,1994,Object,Photographs
360371,1941,1941,Object,Drawings and Prints
699119,2011,2011,Object,Greek and Roman Art
649561,2011,2011,Object,Photographs
732402,1994,1994,Object,Photographs
413302,2012,2012,Object,Drawings and Prints
206618,1977,1977,Object,European Sculpture and Decorative Arts
485578,1990,1990,Object,Modern and Contemporary Art
712859,1963,1963,Object,Drawings and Prints
410080,1951,1951,Object,Drawings and Prints
186119,1881,1881,Object,European Sculpture and Decorative Arts
315959,1988,1988,Object,"Arts of Africa, Oceania, and the Americas"
108956,1986,1986,Object,Costume Institute
397835,2012,2012,Object,Drawings and Prints
96252,1973,1973,Object,Costume Institute
36151,1986,1986,Object,Asian Art
256974,1911,1911,Object,Greek and Roman Art
216785,1909,1909,Object,European Sculpture and Decorative Arts
501176,1889,1889,Object,Musical Instruments
192416,1913,1913,Object,European Sculpture and Decorative Arts
35878,2013,2013,Object,Arms and Armor
479990,1908,1908,Object,Modern and Contemporary Art
671175,2011,2011,Object,Greek and Roman Art
369980,1986,1986,Object,Drawings and Prints
253591,1940,1940,Object,Greek and Roman Art
236966,2009,2009,Object,European Sculpture and Decorative Arts
335865,1949,1949,Object,Drawings and Prints
344950,1953,1953,Object,Drawings and Prints
570027,1934,1934,Object,Egyptian Art
264681,1986,1986,Object,Photographs
633583,1947,1947,Object,Drawings and Prints
780335,1963,1963,Object,Drawings and Prints
241611,1874,1874,Object,Greek and Roman Art
67398,1896,1896,Object,Asian Art
7,1967,1967,Object,The American Wing
852699,1933,1933,Object,Drawings and Prints
326739,1983,1983,Object,Ancient Near Eastern Art
756029,2011,2011,Object,Greek and Roman Art
816558,1963,1963,Object,Drawings and Prints
63302,1936,1936,Object,Asian Art
56420,1946,1946,Object,Asian Art
485645,1990,1990,Object,Modern and Contemporary Art
213478,1908,1908,Object,European Sculpture and Decorative Arts
418890,1917,1917,Object,Drawings and Prints
344781,1966,1966,Object,Drawings and Prints
392454,1971,1971,Object,Drawings and Prints
625920,1930,1930,Object,Egyptian Art
623813,1941,1941,Object,Drawings and Prints
839255,1975,1975,Object,Drawings and Prints
125397,1961,1961,Object,Asian Art
418877,1963,1963,Object,Drawings and Prints
680103,1918,1918,Object,Drawings and Prints
60541,1912,1912,Object,Asian Art
654454,1947,1947,Object,Drawings and Prints
9152,1946,1946,Object,The American Wing
659545,1918,1918,Object,Drawings and Prints
479134,1908,1908,Object,Medieval Art
66794,1896,1896,Object,Asian Art
627468,1953,1953,Object,Drawings and Prints
381681,1921,1921,Object,Drawings and Prints
683364,2011,2011,Object,Greek and Roman Art
453043,1981,1981,Object,Islamic Art
351428,2001,2001,Object,Drawings and Prints
479348,1925,1925,Object,Medieval Art
778580,1962,1962,Object,Drawings and Prints
33840,1914,1914,Object,Arms and Armor
351737,1931,1931,Object,Drawings and Prints
558350,1966,1966,Object,Egyptian Art
7497,1918,1918,Object,The American Wing
826411,1963,1963,Object,Drawings and Prints
291525,2005,2005,Object,Photographs
82649,2001,2001,Object,Costume Institute
83909,1990,1990,Object,Costume Institute
389744,1954,1954,Object,Drawings and Prints
156961,2009,2009,Object,Costume Institute
269750,1954,1954,Object,Photographs
892399,1963,1963,Object,Drawings and Prints
227594,1952,1952,Object,European Sculpture and Decorative Arts
256059,1991,1991,Object,Greek and Roman Art
411836,1951,1951,Object,Drawings and Prints
683611,2011,2011,Object,Greek and Roman Art
34468,1929,1929,Object,Arms and Armor
335216,1960,1960,Object,Drawings and Prints
7643,1960,1960,Object,The American Wing
211534,2003,2003,Object,European Sculpture and Decorative Arts
251968,1926,1926,Object,Greek and Roman Art
459639,1975,1975,Object,Robert Lehman Collection
753533,2021,2021,Object,Drawings and Prints
361552,1926,1926,Object,Drawings and Prints
427103,2013,2013,Object,Drawings and Prints
158174,2009,2009,Object,Costume Institute
656411,1963,1963,Object,Drawings and Prints
371484,1963,1963,Object,Drawings and Prints
48562,1879,1879,Object,Asian Art
344450,1941,1941,Object,Drawings and Prints
24877,1978,1978,Object,Arms and Armor
718864,2011,2011,Object,Greek and Roman Art
647616,1963,1963,Object,Drawings and Prints
717554,2017,2017,Object,The American Wing
265132,1987,1987,Object,Photographs
502500,1889,1889,Object,Musical Instruments
784593,1963,1963,Object,Drawings and Prints
486387,1994,1994,Object,Modern and Contemporary Art
63535,1975,1975,Object,Asian Art
548082,1923,1923,Object,Egyptian Art
559687,1926,1926,Object,Egyptian Art
769084,1948,1948,Object,Islamic Art
11408,1908,1908,Object,The American Wing
569945,1921,1921,Object,Egyptian Art
36752,1918,1918,Object,Asian Art
680010,2005,2005,Object,Photographs
381539,1974,1974,Object,Drawings and Prints
641193,1924,1924,Object,Drawings and Prints
429864,1950,1950,Object,Drawings and Prints
504893,1889,1889,Object,Musical Instruments
428955,1926,1926,Object,Drawings and Prints
330044,2021,2021,Object,Greek and Roman Art
55150,1921,1921,Object,Asian Art
92160,1977,1977,Object,Costume Institute
346076,1964,1964,Object,Drawings and Prints
390716,1943,1943,Object,Drawings and Prints
496883,1979,1979,Object,Modern and Contemporary Art
