Source,Target
"Gift of Frances Morris, in memory of Mary Parsons and Catharine Newbold",133899
133899,1945
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",389184
Gift of Mrs. S. M. Breckenridge Long,295409
295409,1940
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",430412
430412,2011
Bequest of Phyllis Massar,277157
277157,2011
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",268657
Gift of Tess Sholom,75145
75145,1988
"Rogers Fund, transferred from the Library",270780
Bequest of William Christian Paul,59494
59494,1929
"Bashford Dean Memorial Collection, Funds from various donors",28990
28990,1929
Rogers Fund,252798
252798,1922
Gift of Edward S. Harkness,360507
360507,1921
Walker Evans Archive,170583
170583,1994
Gift of Julius BÃ¶hler,103159
103159,1912
"Bequest of Helen L. Bullard, in memory of Harold C. Bullard",296737
296737,1921
Gift of Loretta Hines Howard,116228
116228,1975
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",216861
216861,1973
Gift of The United Piece Dye Works,131005
131005,1936
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",451365
451365,1959
Gift of John Taylor Johnston,144548
144548,1881
"The Friedsam Collection, Bequest of Michael Friedsam",107827
107827,1931
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",214070
214070,1951
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",416373
416373,2011
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",458633
Gift of Mr. and Mrs. John P. Kauffman,12478
12478,1982
Gift of Mrs. A. Wells Peck,80905
80905,1954
Rogers Fund,100238
100238,1906
Bequest of George C. Stone,26154
26154,1935
Gift of Mrs. Horace Havemeyer,60069
60069,1942
Robert Lehman Collection,311495
311495,1975
Gift of Irwin Untermyer,114170
114170,1964
Harris Brisbane Dick Fund,234963
234963,1940
Rogers Fund,206644
206644,1922
Gift of Mrs. Lou F. Schwartz and Mrs. Joseph Mayper,167463
167463,1969
"Gift of Mrs. R. Kirk Askew and Mrs. Frank Dodge, in memory of their mother, Mrs. Eugene Atwood",316932
316932,1943
"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth",30634
30634,1986
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",284881
"The Cesnola Collection, Purchased by subscriptionâ?6",143584
Gift of Loretta Hines Howard,114476
114476,1964
"The Lesley and Emma Sheafer Collection, Bequest of Emma A. Sheafer",471786
471786,1973
Gift of Nina (Mrs. Harry N.) Abrams,66409
66409,1996
Bequest of Alphonso T. Clearwater,7395
7395,1933
Harris Brisbane Dick Fund,452149
452149,1924
Harris Brisbane Dick Fund,221980
221980,1943
"Purchase, Samuel J. Wagstaff Jr. Bequest and Lila Acheson Wallace Gift",168191
168191,1994
"Rogers Fund, transferred from the Library",228813
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",408133
408133,2011
Gift of Steven Kasher and Susan Spungen Kasher,381143
381143,2011
Walker Evans Archive,427393
427393,1994
Bequest of Phyllis Massar,277934
277934,2011
"Purchase, Mr. and Mrs. Charles Wrightsman Gift",116450
116450,1977
"Purchase, Anonymous Gift",327154
327154,1990
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",415892
Gift of Estate of Ogden Codman,275385
275385,1951
Gift of James Jackson Jarves,97545
97545,1881
Gift of Ernest Erickson Foundation,192724
192724,1988
Isabel Shults Fund,79755
79755,1986
Bequest of Phyllis Massar,264670
264670,2011
Gift of Seymour Troy Originals,74214
74214,1973
"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth",30477
30477,1986
Frederick C. Hewitt Fund; Rogers Fund; Munsey Funds; and Anonymous Gift,155508
155508,1911
Rogers Fund,125073
125073,1909
The Crosby Brown Collection of Musical Instruments,335780
335780,1889
Rogers Fund,103511
103511,1913
"Purchase, Kenneth and Vivian Lam Gift",30235
30235,2013
Rogers Fund,322096
322096,1908
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",393980
393980,2011
Gift of Reiss-Cohen Inc.,237812
237812,1986
Harris Brisbane Dick Fund,152649
152649,1940
Gift of Eva Vida,138424
138424,2009
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",204744
204744,1949
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",213692
213692,1953
Rogers Fund,362813
362813,1934
Gift of Virginia Best Adams and Polaroid Corporation,160892
160892,1986
Gift of the New York Academy of Medicine,372319
372319,1947
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",455809
"The Cesnola Collection, Purchased by subscriptionâ?6",141032
Gift of Mr. and Mrs. H. O. Havemeyer,58023
58023,1896
Gift of C. Ruxton Love Jr.,6
6,1967
"Gift of Thomas Nast Jr., Mabel Nast Crawford and Cyril Nast",476669
476669,1933
Gift of Martin and Sarah Cherkasky,201104
201104,1983
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",441257
441257,2011
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",464178
"The Howard Mansfield Collection, Gift of Howard Mansfield",54861
54861,1936
Harris Brisbane Dick Fund,48593
48593,1946
"Purchase, Florene M. Schoenborn Gift",327221
327221,1990
Gift of Mrs. Wendell Bush,122154
122154,1908
"Purchase, Joseph Pulitzer Bequest",282216
282216,1917
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",213526
213526,1966
Gift of Lincoln Kirstein,259624
259624,1971
Rogers Fund,368419
368419,1930
Gift of Harry Shaw Newman,367328
367328,1941
Gift of Paul H. Downing,473670
473670,1975
Gift of Mr. Alan L. Wolfe,86469
86469,1961
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",282203
Rogers Fund,396368
396368,1918
Rogers Fund,52253
52253,1912
Harris Brisbane Dick Fund,384563
384563,1947
Gift of Mrs. Emily Winthrop Miles,8506
8506,1946
Museum Accession,155420
Rogers Fund,387862
387862,1918
Rogers Fund,321661
321661,1908
Gift of Mr. and Mrs. H. O. Havemeyer,57419
57419,1896
Harris Brisbane Dick Fund,369493
369493,1953
Rogers Fund,249116
249116,1921
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",398045
398045,2011
Gift of Marguerite McBey,307878
307878,1981
Gift of Mr. Lev Tsitrin,220058
220058,2001
Rogers Fund,321852
321852,1925
Bequest of Adele S. Colgate,454394
454394,1962
Gift of William H. Riggs,28589
28589,1913
Harris Brisbane Dick Fund,220363
220363,1931
"Purchase, Fletcher Fund and The Guide Foundation Inc. Gift",353547
353547,1966
Rogers Fund,7018
7018,1918
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",469242
"Gilman Collection, Purchase, The Horace W. Goldsmith Foundation Gift, through Joyce and Robert Menschel",182579
182579,2005
Isabel Shults Fund,68454
68454,2001
Gift of Anne H. Bass,69198
69198,1990
"The Edward W. C. Arnold Collection of New York Prints, Maps and Pictures, Bequest of Edward W. C. Arnold",256970
256970,1954
"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum; Gift of C. Otto von Kienbusch",89849
89849,2009
Gift of Mrs. William H. Schubart,165820
165820,1954
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",482178
Rogers Fund,134380
134380,1952
Gift of Mr. and Mrs. Jonathan P. Rosen,155019
155019,1991
Gift of Estate of Ogden Codman,276721
276721,1951
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",398292
398292,2011
"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer",29203
29203,1929
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",204102
204102,1960
"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard",7159
7159,1960
"Gift of Assunta Sommella Peluso, Ada Peluso, and Romano I. Peluso, in memory of Ignazio Peluso",120446
120446,2003
Bequest of Richard B. Seager,151091
151091,1926
Robert Lehman Collection,311128
311128,1975
Gift of Jacqueline Loewe Fowler,440227
440227,2020
Harris Brisbane Dick Fund,229993
229993,1926
"Purchase, Barbara and Howard Fox and Dr. and Mrs. Arthur Elkind Gifts",289715
289715,2013
"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum; Gift of Mrs. Roland A. Goodman",90972
90972,2009
Bequest of Adele S. Colgate,386026
386026,1962
Gift of The Carnegie Corporation of New York,239279
239279,1930
Purchase by subscription,41711
41711,1879
Bequest of W. Gedney Beatty,213201
213201,1941
Rogers Fund,20291
20291,1978
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",419915
419915,2011
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",379641
"The Charles and Valerie Diker Collection of Native American Art, Gift of Valerie-Charles Diker Fund",419072
419072,2017
"Ford Motor Company Collection, Gift of Ford Motor Company and John C. Waddell",161331
161331,1987
The Crosby Brown Collection of Musical Instruments,337055
337055,1889
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",458106
"Purchase, Gift of Mrs. Carroll J. Post, by exchange",327941
327941,1994
"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift",55073
55073,1975
Rogers Fund,344347
344347,1923
"Purchase, Edward S. Harkness Gift",354845
354845,1926
Rogers Fund,448004
448004,1948
Gift of Samuel Riker Jr.,10488
10488,1908
Gift of Edward S. Harkness,362731
362731,1921
"Purchase, Joseph Pulitzer Bequest",31072
31072,1918
"Gilman Collection, Gift of The Howard Gilman Foundation",396289
396289,2005
Gift of Mary Knight Arnold,248981
248981,1974
"Gift of Georgiana W. Sargent, in memory of John Osborne Sargent",376119
376119,1924
"The J. B. Neumann Collection, Gift of Dr. Franz H. Hirschland",291519
291519,1950
The Crosby Brown Collection of Musical Instruments,339203
339203,1889
Harris Brisbane Dick Fund,291148
291148,1926
Bequest of Nanette B. Kelekian,202613
202613,2020
Rogers Fund,47475
47475,1921
Gift of Pierre Cardin,72763
72763,1977
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",214803
214803,1964
Harris Brisbane Dick Fund,257932
257932,1943
Bequest of Felicia Meyer Marsh,334557
334557,1979
Rogers Fund,257872
257872,1920
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",283847
"The Nuttall Collection, Gift of Mrs. Magdalena Nuttall",123737
123737,1908
Bequest of William Christian Paul,59158
59158,1929
Gift of Suzanne dePeyster and Valerie dePeyster,16095
16095,1997
The Crosby Brown Collection of Musical Instruments,337123
337123,1889
Gift of The New York Historical Society,79493
79493,1979
"Gift of Dr. Marilyn Jenkins-Madina, in loving memory of her husband, Professor Maan Z. Madina",429017
429017,2016
Gift of Florence and Herbert Irving,42619
42619,2015
Gift of Edmund Kerper,153750
153750,1952
"Purchase, The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",215734
215734,1963
Gift of Cornelius Vanderbilt,207280
207280,1880
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",381907
"Purchase, Irene Lewisohn Bequest",78616
78616,1951
Harris Brisbane Dick Fund,387725
387725,1935
"Samuel Eilenberg Collection, Bequest of Samuel Eilenberg",32063
32063,1998
"Gift of Ella Brummer, in memory of her husband, Ernest Brummer",315539
315539,1977
"Gift of Janos Scholz and Anne Bigelow Scholz, in memory of Flying Officer Walter Bigelow Rosen, RCAF",228945
228945,1949
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",219696
219696,1955
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",413378
Bequest of Alphonso T. Clearwater,1374
1374,1933
Harris Brisbane Dick Fund,244687
244687,1917
"The Edward W. C. Arnold Collection of New York Prints, Maps and Pictures, Bequest of Edward W. C. Arnold",213050
213050,1954
Gift of Harvey Smith,231426
231426,1984
Rogers Fund,361636
361636,1938
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",431927
431927,2011
Harris Brisbane Dick Fund,429384
429384,1933
Gift of the Centennial Committee,157413
157413,1974
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",398860
"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller",190464
190464,1979
Gift of The United Piece Dye Works,133119
133119,1936
Gift of F.J. Schaetzel,127802
127802,1919
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",392763
392763,2011
"Purchase, Amati Gifts",340025
340025,2015
Gift of George Blumenthal,316791
316791,1941
Rogers Fund,309624
309624,1939
Museum Accession,353253
"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art",442806
442806,2011
Gift of Robert Judson Clark,245097
245097,1985
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",226141
226141,1952
"The Friedsam Collection, Bequest of Michael Friedsam",316577
316577,1931
Gift of Theodore J. Edlich Jr.,326503
326503,1987
Gift of William Gropper,241181
241181,1963
Gift of Sarah Shay,63029
63029,2005
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",471329
471329,1951
Rogers Fund,302704
302704,1926
"Theodore M. Davis Collection, Bequest of Theodore M. Davis",347080
347080,1915
Rogers Fund,127403
127403,1913
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",388789
Gift of George W. Bachman,44384
44384,1923
Fletcher Fund,150603
150603,1924
Max G. Wildnauer Fund,482110
482110,1978
Gift of Mrs. Lily S. Converse,292283
292283,1943
Gift of Mrs. Russell Sage,51975
51975,1910
Rogers Fund,359334
359334,1917
From the Hanna S. Kohn Collection,86813
86813,1951
The Charles E. Sampson Memorial Fund,114877
114877,1967
Rogers Fund,358321
358321,1917
"Purchase, Joseph Pulitzer Bequest",291844
291844,1917
"Gilman Collection, Gift of The Howard Gilman Foundation",180184
180184,2005
Bequest of Felicia Meyer Marsh,332669
332669,1979
Edward Pearce Casey Fund,394694
394694,2014
"Purchase, transferred from the Department of Paintings",470419
470419,1871
Gift of Mrs. Russell Sage,51822
51822,1910
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",443602
"Ford Motor Company Collection, Gift of Ford Motor Company and John C. Waddell",161530
161530,1987
"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum; Gift of Olga L. Lafrentz",89602
89602,2009
Gift of Ernest Erickson Foundation,192698
192698,1988
"Gift of the Work Projects Administration, New York",242764
242764,1943
Rogers Fund,11581
11581,1943
Gift of J. Pierpont Morgan,34599
34599,1912
Rogers Fund,447968
447968,1948
"Purchase, Edward S. Harkness Gift",350852
350852,1926
"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",467234
467234,1948
Gift of Cornelius Vanderbilt,208831
208831,1880
Gift of WIlliam J. Numeroff,256418
256418,1966
Frederick C. Hewitt Fund,209397
209397,1917
Gift of The United Piece Dye Works,130584
130584,1936
Gift of George F. Baker,299322
299322,1890
Gift of Margaret B. Zorach,190939
190939,1980
Bequest of Benjamin Altman,35303
35303,1913
Gift of George F. Baker,299328
299328,1890
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",440759
"The Cesnola Collection, Purchased by subscriptionâ?6",140242
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",380143
Bequest of Irwin Untermyer,136134
136134,1973
Gift of the artist,323698
323698,1979
Walker Evans Archive,174697
174697,1994
Gift of J. Pierpont Morgan,148684
148684,1917
Rogers Fund,38627
38627,1954
The Jack and Belle Linsky Collection,116763
116763,1982
Rogers Fund,345126
345126,1927
"The Michael C. Rockefeller Memorial Collection, Gift of Mr. and Mrs. Herbert Baker",188942
188942,1971
Gift of William H. Riggs,28436
28436,1913
Gift of The United Piece Dye Works,131802
131802,1936
"From the Collection of A. W. Bahr, Purchase, Fletcher Fund",30386
30386,1947
Gift of Helen Miller Gould,349282
349282,1910
John Stewart Kennedy Fund,301677
301677,1915
"Purchase, Gould Family Foundation Gift, in memory of Jo Copeland",92318
92318,2011
"Gift of Peter Gottesman, in honor of Mauricette E. Gottesman and George H. Gottesman",345348
345348,2016
Gift of Mrs. Algernon S. Sullivan,262452
262452,1919
"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum; Gift of Beulah Stevenson",89157
89157,2009
Bequest of Edwin De T. Bechtel,285523
285523,1957
"The Cesnola Collection, Purchased by subscriptionâ?6",140506
Rogers Fund,199172
199172,1957
Harris Brisbane Dick Fund,262248
262248,1938
Gift of Jean-Yves Noblet and Mrs. Michael Trese,468763
468763,2019
Gift of Lee Simonson,81030
81030,1938
Rogers Fund,352791
352791,1911
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",287445
Museum Accession,167682
"Museum Accession, transferred from the Library",256503
"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",455205
